Time,U1_X,U1_Y,U2_X,U2_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y
0.929,427.4804697,472.9730143,479.8223036,333.048441,148.9704894,271.5463659,492.1416986,77.29139063,481.8894403,234.1602526,79.02669359,206.3029594,396.4808479,479.2283906,18.85115839,424.6252609,339.959883,378.0708657,197.441942,328.8182831,353.8434285,16.91672535,24.41416219,48.16731178,348.8848827,158.7138485,17.31585786,220.6299599,383.3592799,398.8577983,244.4360781,222.2604784
0.93,427.5014165,472.9944906,479.8468437,333.0656974,148.9801351,271.5437276,492.1515284,77.28955341,481.8925472,234.1507474,79.03532444,206.2979089,396.4802896,479.2275609,18.85207362,424.624858,339.9598398,378.0698666,197.4424172,328.819163,353.8432601,16.91771107,24.41460753,48.16641641,348.8858341,158.7135408,17.31512222,220.6306373,383.3596662,398.8587207,244.4354718,222.2596832
0.931,427.5223632,473.015967,479.8713838,333.0829538,148.9897808,271.5410893,492.1613582,77.2877162,481.8956541,234.1412423,79.04395529,206.2928583,396.4797314,479.2267312,18.85298884,424.624455,339.9597967,378.0688675,197.4428924,328.8200429,353.8430918,16.9186968,24.41505286,48.16552105,348.8867856,158.7132331,17.31438659,220.6313147,383.3600525,398.8596431,244.4348654,222.2588881
0.932,427.54331,473.0374433,479.8959239,333.1002102,148.9994264,271.538451,492.171188,77.28587898,481.898761,234.1317372,79.05258615,206.2878077,396.4791732,479.2259015,18.85390407,424.6240521,339.9597536,378.0678685,197.4433676,328.8209227,353.8429234,16.91968252,24.4154982,48.16462569,348.8877371,158.7129254,17.31365095,220.6319921,383.3604388,398.8605654,244.434259,222.2580929
0.933,427.5642567,473.0589197,479.920464,333.1174665,149.0090721,271.5358126,492.1810178,77.28404177,481.901868,234.1222321,79.061217,206.2827571,396.4786149,479.2250719,18.85481929,424.6236491,339.9597104,378.0668694,197.4438428,328.8218026,353.8427551,16.92066825,24.41594354,48.16373032,348.8886886,158.7126177,17.31291531,220.6326695,383.3608251,398.8614878,244.4336527,222.2572977
0.934,427.5852034,473.0803961,479.9450042,333.1347229,149.0187178,271.5331743,492.1908476,77.28220456,481.9049749,234.112727,79.06984785,206.2777065,396.4780567,479.2242422,18.85573451,424.6232462,339.9596673,378.0658703,197.444318,328.8226825,353.8425867,16.92165398,24.41638887,48.16283496,348.8896401,158.71231,17.31217968,220.6333468,383.3612115,398.8624102,244.4330463,222.2565025
0.935,427.6061502,473.1018724,479.9695443,333.1519793,149.0283635,271.530536,492.2006773,77.28036734,481.9080818,234.1032219,79.07847871,206.2726559,396.4774985,479.2234125,18.85664974,424.6228432,339.9596242,378.0648712,197.4447932,328.8235624,353.8424183,16.9226397,24.41683421,48.16193959,348.8905916,158.7120023,17.31144404,220.6340242,383.3615978,398.8633325,244.4324399,222.2557073
0.936,427.6270969,473.1233488,479.9940844,333.1692357,149.0380092,271.5278977,492.2105071,77.27853013,481.9111887,234.0937168,79.08710956,206.2676054,396.4769403,479.2225828,18.85756496,424.6224403,339.959581,378.0638722,197.4452684,328.8244422,353.84225,16.92362543,24.41727954,48.16104423,348.8915431,158.7116947,17.3107084,220.6347016,383.3619841,398.8642549,244.4318336,222.2549121
0.937,427.6480437,473.1448251,480.0186245,333.1864921,149.0476549,271.5252594,492.2203369,77.27669291,481.9142957,234.0842117,79.09574041,206.2625548,396.476382,479.2217531,18.85848019,424.6220373,339.9595379,378.0628731,197.4457436,328.8253221,353.8420816,16.92461116,24.41772488,48.16014887,348.8924945,158.711387,17.30997277,220.635379,383.3623704,398.8651772,244.4312272,222.254117
0.938,427.6689904,473.1663015,480.0431646,333.2037485,149.0573006,271.5226211,492.2301667,77.2748557,481.9174026,234.0747066,79.10437127,206.2575042,396.4758238,479.2209234,18.85939541,424.6216344,339.9594947,378.061874,197.4462189,328.826202,353.8419133,16.92559688,24.41817021,48.1592535,348.893446,158.7110793,17.30923713,220.6360563,383.3627568,398.8660996,244.4306208,222.2533218
0.939,427.6899372,473.1877779,480.0677047,333.2210049,149.0669463,271.5199827,492.2399965,77.27301848,481.9205095,234.0652015,79.11300212,206.2524536,396.4752656,479.2200937,18.86031063,424.6212315,339.9594516,378.060875,197.4466941,328.8270819,353.8417449,16.92658261,24.41861555,48.15835814,348.8943975,158.7107716,17.30850149,220.6367337,383.3631431,398.867022,244.4300145,222.2525266
0.94,427.7108839,473.2092542,480.0922448,333.2382613,149.0765919,271.5173444,492.2498263,77.27118127,481.9236164,234.0556964,79.12163297,206.247403,396.4747073,479.219264,18.86122586,424.6208285,339.9594085,378.0598759,197.4471693,328.8279617,353.8415766,16.92756833,24.41906089,48.15746278,348.895349,158.7104639,17.30776586,220.6374111,383.3635294,398.8679443,244.4294081,222.2517314
0.941,427.7318306,473.2307306,480.1167849,333.2555177,149.0862376,271.5147061,492.259656,77.26934406,481.9267234,234.0461913,79.13026383,206.2423525,396.4741491,479.2184344,18.86214108,424.6204256,339.9593653,378.0588768,197.4476445,328.8288416,353.8414082,16.92855406,24.41950622,48.15656741,348.8963005,158.7101562,17.30703022,220.6380885,383.3639157,398.8688667,244.4288017,222.2509362
0.942,427.7527774,473.2522069,480.141325,333.272774,149.0958833,271.5120678,492.2694858,77.26750684,481.9298303,234.0366862,79.13889468,206.2373019,396.4735909,479.2176047,18.86305631,424.6200226,339.9593222,378.0578778,197.4481197,328.8297215,353.8412398,16.92953979,24.41995156,48.15567205,348.897252,158.7098485,17.30629458,220.6387658,383.364302,398.8697891,244.4281954,222.250141
0.943,427.7737241,473.2736833,480.1658652,333.2900304,149.105529,271.5094295,492.2793156,77.26566963,481.9329372,234.0271811,79.14752553,206.2322513,396.4730327,479.216775,18.86397153,424.6196197,339.9592791,378.0568787,197.4485949,328.8306014,353.8410715,16.93052551,24.42039689,48.15477668,348.8982035,158.7095408,17.30555895,220.6394432,383.3646884,398.8707114,244.427589,222.2493459
0.944,427.7946709,473.2951597,480.1904053,333.3072868,149.1151747,271.5067912,492.2891454,77.26383241,481.9360441,234.017676,79.15615639,206.2272007,396.4724744,479.2159453,18.86488675,424.6192167,339.9592359,378.0558796,197.4490701,328.8314812,353.8409031,16.93151124,24.42084223,48.15388132,348.899155,158.7092331,17.30482331,220.6401206,383.3650747,398.8716338,244.4269826,222.2485507
0.945,427.8156176,473.316636,480.2149454,333.3245432,149.1248204,271.5041528,492.2989752,77.2619952,481.9391511,234.0081709,79.16478724,206.2221501,396.4719162,479.2151156,18.86580198,424.6188138,339.9591928,378.0548806,197.4495453,328.8323611,353.8407348,16.93249696,24.42128756,48.15298596,348.9001064,158.7089254,17.30408767,220.640798,383.365461,398.8725562,244.4263763,222.2477555
0.946,427.8365643,473.3381124,480.2394855,333.3417996,149.1344661,271.5015145,492.308805,77.26015798,481.942258,233.9986658,79.17341809,206.2170996,396.471358,479.2142859,18.8667172,424.6184108,339.9591497,378.0538815,197.4500205,328.833241,353.8405664,16.93348269,24.4217329,48.15209059,348.9010579,158.7086178,17.30335204,220.6414753,383.3658473,398.8734785,244.4257699,222.2469603
0.947,427.8575111,473.3595887,480.2640256,333.359056,149.1441118,271.4988762,492.3186347,77.25832077,481.9453649,233.9891607,79.18204895,206.212049,396.4707997,479.2134562,18.86763243,424.6180079,339.9591065,378.0528824,197.4504957,328.8341209,353.8403981,16.93446842,24.42217824,48.15119523,348.9020094,158.7083101,17.3026164,220.6421527,383.3662337,398.8744009,244.4251635,222.2461651
0.948,427.8784578,473.3810651,480.2885657,333.3763124,149.1537574,271.4962379,492.3284645,77.25648355,481.9484718,233.9796556,79.1906798,206.2069984,396.4702415,479.2126265,18.86854765,424.6176049,339.9590634,378.0518833,197.4509709,328.8350007,353.8402297,16.93545414,24.42262357,48.15029987,348.9029609,158.7080024,17.30188076,220.6428301,383.36662,398.8753232,244.4245572,222.2453699
0.949,427.8994046,473.4025415,480.3131058,333.3935688,149.1634031,271.4935996,492.3382943,77.25464634,481.9515788,233.9701505,79.19931065,206.2019478,396.4696833,479.2117969,18.86946287,424.617202,339.9590202,378.0508843,197.4514461,328.8358806,353.8400614,16.93643987,24.42306891,48.1494045,348.9039124,158.7076947,17.30114513,220.6435075,383.3670063,398.8762456,244.4239508,222.2445747
0.95,427.9203513,473.4240178,480.3376459,333.4108251,149.1730488,271.4909613,492.3481241,77.25280913,481.9546857,233.9606454,79.20794151,206.1968972,396.4691251,479.2109672,18.8703781,424.6167991,339.9589771,378.0498852,197.4519213,328.8367605,353.839893,16.9374256,24.42351424,48.14850914,348.9048639,158.707387,17.30040949,220.6441848,383.3673926,398.877168,244.4233444,222.2437796
0.951,427.9412981,473.4454942,480.3621861,333.4280815,149.1826945,271.4883229,492.3579539,77.25097191,481.9577926,233.9511402,79.21657236,206.1918466,396.4685668,479.2101375,18.87129332,424.6163961,339.958934,378.0488861,197.4523965,328.8376404,353.8397246,16.93841132,24.42395958,48.14761378,348.9058154,158.7070793,17.29967385,220.6448622,383.3677789,398.8780903,244.4227381,222.2429844
0.952,427.9622448,473.4669705,480.3867262,333.4453379,149.1923402,271.4856846,492.3677837,77.2491347,481.9608995,233.9416351,79.22520321,206.1867961,396.4680086,479.2093078,18.87220855,424.6159932,339.9588908,378.0478871,197.4528717,328.8385202,353.8395563,16.93939705,24.42440491,48.14671841,348.9067668,158.7067716,17.29893822,220.6455396,383.3681653,398.8790127,244.4221317,222.2421892
0.953,427.9831915,473.4884469,480.4112663,333.4625943,149.2019859,271.4830463,492.3776134,77.24729748,481.9640065,233.93213,79.23383407,206.1817455,396.4674504,479.2084781,18.87312377,424.6155902,339.9588477,378.046888,197.4533469,328.8394001,353.8393879,16.94038277,24.42485025,48.14582305,348.9077183,158.7064639,17.29820258,220.646217,383.3685516,398.8799351,244.4215253,222.241394
0.954,428.0041383,473.5099233,480.4358064,333.4798507,149.2116316,271.480408,492.3874432,77.24546027,481.9671134,233.9226249,79.24246492,206.1766949,396.4668922,479.2076484,18.87403899,424.6151873,339.9588046,378.0458889,197.4538222,328.84028,353.8392196,16.9413685,24.42529559,48.14492768,348.9086698,158.7061562,17.29746694,220.6468944,383.3689379,398.8808574,244.420919,222.2405988
0.955,428.025085,473.5313996,480.4603465,333.4971071,149.2212773,271.4777697,492.397273,77.24362305,481.9702203,233.9131198,79.25109577,206.1716443,396.4663339,479.2068187,18.87495422,424.6147843,339.9587614,378.0448899,197.4542974,328.8411599,353.8390512,16.94235423,24.42574092,48.14403232,348.9096213,158.7058485,17.29673131,220.6475717,383.3693242,398.8817798,244.4203126,222.2398036
0.956,428.0460318,473.552876,480.4848866,333.5143635,149.2309229,271.4751314,492.4071028,77.24178584,481.9733272,233.9036147,79.25972663,206.1665937,396.4657757,479.205989,18.87586944,424.6143814,339.9587183,378.0438908,197.4547726,328.8420397,353.8388829,16.94333995,24.42618626,48.14313696,348.9105728,158.7055409,17.29599567,220.6482491,383.3697106,398.8827022,244.4197062,222.2390085
0.957,428.0669785,473.5743523,480.5094267,333.5316199,149.2405686,271.472493,492.4169326,77.23994863,481.9764342,233.8941096,79.26835748,206.1615432,396.4652175,479.2051594,18.87678467,424.6139784,339.9586752,378.0428917,197.4552478,328.8429196,353.8387145,16.94432568,24.42663159,48.14224159,348.9115243,158.7052332,17.29526003,220.6489265,383.3700969,398.8836245,244.4190999,222.2382133
0.958,428.0879252,473.5958287,480.5339668,333.5488763,149.2502143,271.4698547,492.4267624,77.23811141,481.9795411,233.8846045,79.27698833,206.1564926,396.4646592,479.2043297,18.87769989,424.6135755,339.958632,378.0418927,197.455723,328.8437995,353.8385461,16.9453114,24.42707693,48.14134623,348.9124758,158.7049255,17.2945244,220.6496039,383.3704832,398.8845469,244.4184935,222.2374181
0.959,428.108872,473.617305,480.5585069,333.5661326,149.25986,271.4672164,492.4365921,77.2362742,481.982648,233.8750994,79.28561919,206.151442,396.464101,479.2035,18.87861512,424.6131725,339.9585889,378.0408936,197.4561982,328.8446794,353.8383778,16.94629713,24.42752226,48.14045087,348.9134273,158.7046178,17.29378876,220.6502812,383.3708695,398.8854693,244.4178871,222.2366229
0.96,428.1298187,473.6387814,480.5830471,333.583389,149.2695057,271.4645781,492.4464219,77.23443698,481.9857549,233.8655943,79.29425004,206.1463914,396.4635428,479.2026703,18.87953034,424.6127696,339.9585457,378.0398945,197.4566734,328.8455592,353.8382094,16.94728286,24.4279676,48.1395555,348.9143787,158.7043101,17.29305312,220.6509586,383.3712558,398.8863916,244.4172808,222.2358277
0.961,428.1507655,473.6602578,480.6075872,333.6006454,149.2791514,271.4619398,492.4562517,77.23259977,481.9888619,233.8560892,79.30288089,206.1413408,396.4629846,479.2018406,18.88044556,424.6123667,339.9585026,378.0388954,197.4571486,328.8464391,353.8380411,16.94826858,24.42841294,48.13866014,348.9153302,158.7040024,17.29231749,220.651636,383.3716422,398.887314,244.4166744,222.2350325
0.962,428.1717122,473.6817341,480.6321273,333.6179018,149.2887971,271.4593015,492.4660815,77.23076255,481.9919688,233.8465841,79.31151175,206.1362903,396.4624263,479.2010109,18.88136079,424.6119637,339.9584595,378.0378964,197.4576238,328.847319,353.8378727,16.94925431,24.42885827,48.13776477,348.9162817,158.7036947,17.29158185,220.6523134,383.3720285,398.8882363,244.416068,222.2342373
0.963,428.192659,473.7032105,480.6566674,333.6351582,149.2984428,271.4566631,492.4759113,77.22892534,481.9950757,233.837079,79.3201426,206.1312397,396.4618681,479.2001812,18.88227601,424.6115608,339.9584163,378.0368973,197.458099,328.8481989,353.8377044,16.95024004,24.42930361,48.13686941,348.9172332,158.703387,17.29084621,220.6529907,383.3724148,398.8891587,244.4154617,222.2334422
0.964,428.2136057,473.7246868,480.6812075,333.6524146,149.3080884,271.4540248,492.4857411,77.22708812,481.9981826,233.8275739,79.32877345,206.1261891,396.4613099,479.1993515,18.88319124,424.6111578,339.9583732,378.0358982,197.4585742,328.8490787,353.837536,16.95122576,24.42974894,48.13597405,348.9181847,158.7030793,17.29011058,220.6536681,383.3728011,398.8900811,244.4148553,222.232647
0.965,428.2345524,473.7461632,480.7057476,333.669671,149.3177341,271.4513865,492.4955708,77.22525091,482.0012896,233.8180688,79.33740431,206.1211385,396.4607516,479.1985219,18.88410646,424.6107549,339.9583301,378.0348992,197.4590494,328.8499586,353.8373676,16.95221149,24.43019428,48.13507868,348.9191362,158.7027716,17.28937494,220.6543455,383.3731875,398.8910034,244.4142489,222.2318518
0.966,428.2554992,473.7676396,480.7302877,333.6869274,149.3273798,271.4487482,492.5054006,77.2234137,482.0043965,233.8085637,79.34603516,206.1160879,396.4601934,479.1976922,18.88502168,424.6103519,339.9582869,378.0339001,197.4595246,328.8508385,353.8371993,16.95319721,24.43063961,48.13418332,348.9200877,158.702464,17.2886393,220.6550229,383.3735738,398.8919258,244.4136425,222.2310566
0.967,428.2764459,473.7891159,480.7548278,333.7041837,149.3370255,271.4461099,492.5152304,77.22157648,482.0075034,233.7990586,79.35466601,206.1110373,396.4596352,479.1968625,18.88593691,424.609949,339.9582438,378.032901,197.4599998,328.8517184,353.8370309,16.95418294,24.43108495,48.13328796,348.9210391,158.7021563,17.28790367,220.6557002,383.3739601,398.8928482,244.4130362,222.2302614
0.968,428.2973927,473.8105923,480.7793679,333.7214401,149.3466712,271.4434716,492.5250602,77.21973927,482.0106103,233.7895535,79.36329687,206.1059868,396.459077,479.1960328,18.88685213,424.609546,339.9582006,378.031902,197.460475,328.8525982,353.8368626,16.95516867,24.43153028,48.13239259,348.9219906,158.7018486,17.28716803,220.6563776,383.3743464,398.8937705,244.4124298,222.2294662
0.969,428.3183394,473.8320686,480.8039081,333.7386965,149.3563169,271.4408333,492.53489,77.21790205,482.0137173,233.7800484,79.37192772,206.1009362,396.4585187,479.1952031,18.88776736,424.6091431,339.9581575,378.0309029,197.4609503,328.8534781,353.8366942,16.95615439,24.43197562,48.13149723,348.9229421,158.7015409,17.28643239,220.657055,383.3747327,398.8946929,244.4118234,222.2286711
0.97,428.3392861,473.853545,480.8284482,333.7559529,149.3659626,271.4381949,492.5447198,77.21606484,482.0168242,233.7705433,79.38055857,206.0958856,396.4579605,479.1943734,18.88868258,424.6087401,339.9581144,378.0299038,197.4614255,328.854358,353.8365259,16.95714012,24.43242096,48.13060187,348.9238936,158.7012332,17.28569676,220.6577324,383.3751191,398.8956153,244.4112171,222.2278759
0.971,428.3602329,473.8750214,480.8529883,333.7732093,149.3756083,271.4355566,492.5545495,77.21422762,482.0199311,233.7610382,79.38918943,206.090835,396.4574023,479.1935437,18.8895978,424.6083372,339.9580712,378.0289048,197.4619007,328.8552378,353.8363575,16.95812585,24.43286629,48.1297065,348.9248451,158.7009255,17.28496112,220.6584098,383.3755054,398.8965376,244.4106107,222.2270807
0.972,428.3811796,473.8964977,480.8775284,333.7904657,149.3852539,271.4329183,492.5643793,77.21239041,482.023038,233.751533,79.39782028,206.0857844,396.456844,479.192714,18.89051303,424.6079343,339.9580281,378.0279057,197.4623759,328.8561177,353.8361892,16.95911157,24.43331163,48.12881114,348.9257966,158.7006178,17.28422548,220.6590871,383.3758917,398.89746,244.4100043,222.2262855
0.973,428.4021264,473.9179741,480.9020685,333.8077221,149.3948996,271.43028,492.5742091,77.2105532,482.026145,233.7420279,79.40645113,206.0807339,396.4562858,479.1918844,18.89142825,424.6075313,339.957985,378.0269066,197.4628511,328.8569976,353.8360208,16.9600973,24.43375696,48.12791577,348.9267481,158.7003101,17.28348985,220.6597645,383.376278,398.8983823,244.409398,222.2254903
0.974,428.4230731,473.9394504,480.9266086,333.8249785,149.4045453,271.4276417,492.5840389,77.20871598,482.0292519,233.7325228,79.41508199,206.0756833,396.4557276,479.1910547,18.89234348,424.6071284,339.9579418,378.0259075,197.4633263,328.8578775,353.8358524,16.96108302,24.4342023,48.12702041,348.9276996,158.7000024,17.28275421,220.6604419,383.3766644,398.8993047,244.4087916,222.2246951
