Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.977,74.25095953,67.88448427,40.24038382,65.88361329,59.74066028,50.09924162,69.04501588,46.5163052,73.09735582,55.88886603,72.11213891,36.5182754,51.72998851,48.66490914,66.87648501,57.54820674,53.58742507,63.85473547,63.61216836,56.60730995,64.92285877,63.6486291,60.9744083,69.25797007,73.51955552,49.34120328,67.41105303,85.95400095,71.30396569,69.49300528,55.70572222,64.17711965,62.99298082,44.34428873,56.13692,53.34346112,58.58278339,57.92405086,58.28498215,69.71859498,55.67479709,68.45700328,45.02475147,52.19780567,58.9871755,50.83256317,63.13513322,71.39578358,59.97953476,63.96043724,65.34204778,63.24558632,73.67311044,53.52827265,52.98485524,49.88140749,45.72247586,68.38833161,63.52362298,73.36206412,54.48201768,56.11001603,61.54545252,43.79346929,45.13924607,65.07408813,72.62067191,43.58546444,67.58377043,62.79553681
0.978,77.70196615,71.13123395,59.74860344,63.57223587,69.20923948,60.4211892,60.78867075,64.03349735,61.84096277,62.60335561,61.84587566,50.44978147,61.12727007,47.729929,63.64794424,57.22475732,69.87344954,52.48373472,43.63719537,69.29449676,68.64729417,79.5508985,62.94535134,61.43510365,66.49478048,42.66348498,75.71190707,56.67580975,61.29684452,64.37951462,49.72025148,63.02950578,69.05464141,55.9644173,55.68702474,60.89618556,73.62773331,40.61217719,51.05098843,70.02427304,49.93079447,58.8701286,60.58284038,58.00513452,44.59286574,53.76883734,66.69023217,63.76042239,47.28637516,65.53745715,56.55281394,70.87467378,61.18808396,50.20732047,50.23654846,47.21553283,56.13757644,55.07220211,35.54079801,84.42337814,63.2045039,42.56843691,54.91324274,48.00012024,75.64953498,70.6436061,56.56084114,57.47596923,47.996911,50.21239221
0.979,53.05325172,61.49812407,54.88624522,70.16839256,75.15524627,43.66445718,46.00994309,32.97649676,58.82358159,58.79574174,66.41041077,58.99704235,70.86800008,39.78661999,63.51899553,52.39003327,73.62564521,63.26046729,50.11338844,58.13131408,68.66023721,58.58904983,54.05216344,63.86537222,65.18754993,74.76132908,70.18972359,74.9950923,63.22176735,78.76169756,55.32668697,60.40780177,61.46379159,50.93006975,75.92512621,67.79061021,54.85878193,41.0533917,51.72534231,67.34350482,43.75669702,44.09982608,41.940026,63.16419406,49.8198026,61.27826203,66.67787102,72.48579885,68.57588224,56.58474204,57.85672169,70.2946541,65.49598252,48.44579909,53.39732153,46.05477471,58.20834869,69.481557,38.14066943,57.5129507,68.84795666,61.71935171,57.32319077,40.81328618,55.61034918,66.36307665,56.86792002,49.20871418,65.64260948,63.94923543
0.98,60.14048512,58.61661689,52.97425519,66.16809191,70.54960224,48.3188951,57.6937176,60.08570425,48.10357172,65.48340468,75.31209667,47.6564795,53.47675255,45.9448414,58.68188353,62.19397367,68.90067115,64.12455468,57.25871415,61.66911682,73.1101125,71.08895672,54.95402342,62.51160436,64.74810213,58.91213453,67.98757506,49.35364165,66.63445847,60.74145036,52.02913729,62.52652529,61.44996265,58.60143075,58.38622172,56.05951181,68.16674043,49.8891991,46.7924063,53.98542662,52.52089855,85.59539357,44.48171602,74.69722248,68.89476846,60.25808869,55.02880857,54.45602523,55.40666369,57.4525845,63.51496669,84.15195873,49.13369482,39.47790106,54.31336306,62.01187445,62.55734819,68.43976801,57.62921114,75.25114008,52.13006055,44.6656662,57.34622779,40.38096496,51.14234531,55.02868733,65.82034596,71.77497497,64.95450527,60.05101418
0.981,73.71023702,70.46326928,62.46699425,63.9206515,71.33438787,40.81094333,69.19900418,29.40084902,66.38736015,72.6445085,62.78245666,24.99177674,67.07023985,49.66838714,66.39547865,57.25251437,52.20409844,68.83245579,45.19280432,53.8572324,80.51292901,64.34570859,59.30381477,58.4757405,73.89901972,57.68867979,79.5887426,79.07155943,61.59559969,74.39766441,41.47935389,69.25885409,55.54437898,65.51091167,56.60831318,60.89978777,61.98384967,39.67566468,53.67029124,55.30466911,57.89955554,71.28085032,51.1522564,64.6362704,52.83395477,51.30446673,67.06535996,63.34511558,41.74369322,62.7335098,60.49477967,63.96579382,73.97469047,67.39052668,63.57266635,35.17141504,54.28977466,69.11678253,37.94264697,60.6699998,69.04685274,55.67608481,71.87478369,55.51842142,61.9128487,59.62778798,72.02522783,48.90177644,55.69690896,62.23441194
0.982,64.35125783,57.84198871,45.99173757,67.63553253,55.26879706,50.40593128,86.29664499,41.9668356,56.52005976,56.40992681,58.6323416,44.37614431,63.69698777,47.68619912,68.66885367,56.56542339,75.66834233,65.27759484,70.1867791,49.60477202,59.30768436,64.75650965,59.72219917,57.46815758,54.61822408,65.18745023,58.81065106,58.29306841,53.92437992,53.58976768,56.95480893,64.34617083,62.25976669,61.13443247,58.78107946,56.61577339,72.93887247,55.563371,43.75303707,56.59129739,49.59865614,48.10649617,45.71120277,71.01347495,53.41994657,55.21050861,71.76296391,58.02625585,67.75165275,53.62127176,53.28468016,69.82115854,51.23018544,49.9314164,51.79257856,44.95984977,64.67842467,56.42796899,43.09974842,65.96630947,47.96451679,63.99993888,62.02953271,54.64910763,70.8956271,64.5377153,83.59841722,73.31410633,52.39844606,62.25986086
0.983,54.65546933,72.12906147,66.08016757,71.5858051,68.8152367,50.07538528,69.93490775,43.53802852,58.78468469,55.85592694,56.55937818,26.00024013,61.17970019,41.00627798,76.18386081,59.61999301,70.88213225,65.92543063,48.88009036,62.62281609,81.07667161,59.96429876,68.36077645,56.69549836,60.16391874,67.7741014,62.31080729,68.55140505,70.53785973,60.92467942,38.3545394,70.74654033,60.69324609,39.70432213,58.57841449,74.11130786,57.39292995,54.06747848,56.25700262,73.72110879,60.83438314,77.04677101,45.77322553,53.39224079,53.2563353,59.79271125,55.96424215,75.1934788,56.30211344,49.61831797,55.32900662,84.19495248,63.31665368,63.23925196,47.80384329,48.30276219,65.4656915,57.81779678,26.85976106,63.41045133,60.76756888,52.83581377,64.22046435,38.07389371,61.90252743,63.26391009,67.07980765,56.37145335,68.57675159,48.91798147
0.984,70.02351509,56.90921008,73.61054195,70.89293479,74.07037086,52.86568841,58.71453452,33.14068071,58.18567955,70.83558326,64.15996802,37.6027234,54.24650335,38.7671679,60.75968602,57.58510539,71.38089823,71.00819644,45.84241575,45.19438446,61.95812563,52.86297133,49.73263579,50.15065151,61.10988519,49.98122318,55.57836322,72.46393495,60.84255024,66.44535238,47.30655055,47.75562827,54.92777407,67.28444899,58.92896458,55.08070598,60.65101475,50.42607151,50.43275689,69.58994212,67.5588359,66.24655177,41.25140277,66.68409885,44.14670349,48.35786114,64.43861823,53.7694824,56.97515769,67.61826515,52.63390971,75.31425503,52.92442793,47.63889845,60.20464352,61.44522471,65.08057466,54.71188051,46.34600393,71.47321231,74.22771271,46.22372088,60.72477855,33.61598,60.35451386,74.70043586,66.73686244,58.83166586,56.64593073,70.21777421
0.985,60.49055488,59.87182462,43.99395284,70.29485885,52.49833869,63.10160162,62.53512541,34.23185849,75.22704954,72.42822778,54.92434933,35.74012569,61.73328793,40.93767881,59.15101209,65.45382717,49.06402741,63.42407908,40.76492802,64.54597229,62.5035329,68.89166641,71.65765746,54.82358721,67.86179994,50.87956043,81.05270015,38.88833833,57.07009834,74.71179695,51.32341175,65.54601683,52.50754594,63.32659689,66.26931127,58.58458327,56.17441958,49.98136704,59.40584928,49.75491822,51.57110563,67.06224187,43.16890725,76.01764469,48.68751022,53.38340177,65.10849035,66.8300441,63.23087653,59.8247324,64.21129908,70.33273511,57.75211813,46.6385779,51.72499327,51.27012711,64.52769164,47.60917651,38.40633168,62.25498124,52.08704054,48.93805284,65.53286622,46.62894177,67.27136443,55.67521459,63.16369604,71.8474442,64.03241799,53.8758745
0.986,68.35533013,81.64311506,54.78456021,67.16173591,64.81577198,62.89863473,63.40246157,56.42211542,68.77504302,68.44379299,66.31841845,38.22161756,48.02841533,53.31799168,71.8276273,50.79781943,55.3136419,56.94465661,45.22963668,64.48163505,59.5217049,60.58427399,70.90334093,56.06601344,66.71365507,57.61948031,63.70012279,62.10909142,55.86589702,57.67438385,51.93230529,57.40863905,62.74212047,58.7374386,64.6831785,56.34027066,50.37029983,30.18000771,51.7751329,72.05864561,43.49935534,67.17108003,42.92940236,67.97662304,57.1997624,49.82171709,77.41252521,60.49808586,62.05032525,35.89841239,65.10606779,62.37996098,57.00295236,43.12491314,48.54253488,56.42679397,76.28164093,45.82762016,54.6355312,53.35909616,53.34756323,49.57040564,65.97246317,34.44102627,64.31087806,62.76572716,72.09508991,38.12432521,59.00612959,56.84626624
0.987,67.87161451,49.18678521,56.74048092,63.39828514,57.59465866,60.73437471,62.06213675,41.83591728,64.5249066,57.49349906,60.76066342,20.67585201,63.12770345,44.69882818,58.43629244,70.80644135,61.45664846,66.68726642,46.14172526,53.73120359,46.6482592,59.88130792,57.19931875,66.35123833,60.82361453,57.43520257,68.03945779,67.4186297,79.18418118,80.33783373,41.36077739,67.71814668,56.17212765,61.60528653,70.92510948,63.70323128,51.31540793,46.65527186,52.28719585,61.44371831,55.09525206,64.4602996,45.03947208,52.99484963,34.38706379,40.11949242,63.10627227,53.67419394,47.02859345,50.60798447,61.8526523,80.18378673,61.90338416,43.0053479,61.22232133,56.91029155,63.34690919,64.65189928,51.37323712,60.15584772,59.68363663,58.77399967,63.20113417,43.85458723,65.7723825,50.95246921,69.67422738,57.50157594,55.77779644,74.74305526
0.988,69.70856169,51.07296463,53.46001743,58.23294418,66.88387842,53.03898453,56.90532158,43.90184212,72.59073601,54.6452504,69.4408939,43.54000864,74.48683264,29.98504675,64.61187518,50.72051737,59.93850737,73.66743749,45.99790894,61.77779958,58.97371699,79.44620076,49.62681765,43.59125976,62.3444667,47.83740515,77.79722562,59.75929712,57.70332689,64.25275076,52.67289338,59.29947581,65.10395957,58.55273886,59.48371048,61.32371174,70.13563916,54.87506566,61.6933529,60.11004243,60.92159167,55.82748597,60.4955966,62.37338492,60.66125157,47.85086239,59.46185545,71.75140317,57.68215083,59.4122007,59.3503026,75.87621918,63.78959062,48.19139854,52.03794889,48.73795053,75.84190656,41.42742177,31.30625891,66.15100578,63.64256924,44.19428196,45.34513573,43.45475182,55.92097955,48.19258488,77.59294166,51.58016127,50.58794894,68.11669868
0.989,56.09013297,65.06639741,48.00064991,67.30667716,72.53361093,50.89781953,77.79472862,48.52481655,57.17241479,69.5026199,66.41928423,54.50645177,64.7782468,40.11041962,49.05412213,65.43498454,57.59763557,67.49665239,43.73526658,54.08352722,61.61198622,67.11807599,56.69600611,60.85595115,65.86260901,55.14933235,62.76754218,75.89124342,59.67915154,52.40903705,53.18497689,77.44482383,70.12284936,59.76912732,78.66081672,45.40983596,56.99584424,64.16157609,57.77756038,66.12358104,37.13151639,69.88847966,42.40534098,75.13568713,45.42680646,55.15808686,53.76927401,65.22639507,74.03373664,44.59442948,61.57831337,74.48993304,66.70639958,51.12732749,39.31495206,42.54714826,61.23624766,64.46351593,40.22485157,57.8707383,64.42877784,53.83586116,57.79416994,52.1240526,40.68321781,50.49209193,62.68820783,66.83249584,78.45747527,59.34324115
0.99,50.87859161,78.29839873,52.04254884,75.52398747,55.35833793,53.22076826,50.39606391,49.07861769,48.74210124,55.59829362,74.05248647,29.03164955,61.50176802,28.43040946,67.56911193,54.76712412,65.52382148,69.7803091,45.10509627,59.9822918,61.28088141,65.36984438,71.7226427,51.99529664,66.98396158,63.19417805,60.38865363,68.89251959,66.41234785,55.98809216,39.1311506,75.3641545,63.58640305,42.25500108,41.45460036,62.13207077,72.38098999,34.84231324,49.3320039,54.19066675,58.64934747,55.02235803,43.56893133,66.02120853,69.68529357,43.84818398,59.81779421,57.36134249,68.105969,48.13103128,47.57229143,65.41897634,52.66332276,46.56434327,37.97188717,64.74819218,65.31803598,64.20038917,54.46138667,55.46261602,60.60675396,65.90541399,64.12714436,36.82964827,69.64773848,62.71672612,61.54398493,56.26590779,43.43760985,76.15890693
0.991,66.37170568,54.14021615,61.45160553,55.22212844,57.58417158,59.29692898,71.19321787,39.47604373,70.26560433,58.18223813,56.87824049,48.90582951,83.93582086,55.30003923,61.91851215,69.91568545,75.92027659,65.64846171,43.56300818,54.31593454,50.8169789,49.30990085,51.71566237,55.0999376,59.16725917,53.62333832,74.50275022,59.83914896,69.82710683,70.58343847,43.47146222,75.23453707,64.02362205,59.65022487,65.83022132,66.01387169,58.36665777,50.20639379,54.66524907,57.18502471,56.23563149,63.57191345,27.87590278,62.24009225,66.78875732,58.26283297,62.62035111,63.90287487,56.30977687,55.42649958,52.15727314,77.6607088,58.67252634,42.06251935,65.24942096,55.4276368,50.89124012,60.01139155,25.75571019,63.26295833,69.66807477,53.28768591,58.35212573,43.62881513,50.57059282,57.0618755,56.56888053,45.85248514,52.5975133,63.19666478
0.992,59.81346083,49.2984093,61.46609305,82.33387333,64.11038067,51.82864578,60.9253204,42.86171641,56.89144663,61.83044167,58.55049386,49.06218323,56.43423709,31.27084616,60.80746775,61.97744198,67.95413328,70.33609642,56.49579633,58.02558976,66.78434157,74.8918589,54.89739719,56.25357333,71.47146492,69.27029569,69.71186978,68.2471713,58.39605109,42.31742596,49.94955654,50.78126057,56.12472179,51.44612743,49.54420034,66.46088851,74.46773582,52.93603081,61.51988589,66.92616403,59.24390791,71.90492101,52.8414882,68.44887483,48.87172515,58.16017247,53.13961836,69.57609972,81.08258492,57.06578207,52.78048559,68.18541944,62.48417665,35.7551515,42.41493306,48.07402872,61.01160463,51.75701215,41.99176335,76.91402342,65.67852876,59.27075408,61.84646428,32.21358838,57.33212567,57.72462347,76.30186566,62.78497259,59.62296206,67.56863737
0.993,67.95984904,63.95003116,65.03957026,61.77942246,57.36827716,39.93910095,68.00678582,43.0852641,62.2066692,45.60245435,65.42913672,53.28718755,64.96159619,38.03269434,51.28186919,58.48434472,63.66334569,65.00484904,45.83512678,57.41771252,63.6636618,70.41721299,66.0070883,62.94822023,81.90659871,58.44706696,70.92360177,69.55255888,55.36550036,64.29324018,41.09629249,57.92606273,71.94593699,36.60843689,55.04850018,53.25940205,69.13976341,61.93405468,53.85526053,64.76420206,62.45662704,70.32469108,48.44011101,61.36359037,49.08290955,53.03692378,66.43688261,58.56243253,58.27976341,56.93025941,43.99257093,65.44962399,59.75133396,44.50056812,47.01687544,53.34392132,60.19402245,46.840537,55.0135572,68.84507405,51.09128788,71.76542614,58.37432845,35.3139492,67.84502714,53.39011772,71.06417108,46.92020336,55.46281637,48.56351175
0.994,73.46720056,73.38960199,59.29225042,59.01891759,64.48946182,45.35161981,78.04640971,41.82250522,75.24318707,58.71901608,53.59497158,46.57114726,74.35087582,32.3433131,66.69526117,45.86549496,49.1572684,56.40322536,47.48975554,42.67747776,55.80370725,49.03980354,59.97499224,64.75440012,67.18601645,63.41907788,66.11137438,65.79849294,57.88655347,70.67560071,42.53161989,57.31142374,58.96092875,59.77926175,59.66596996,58.88256225,89.70304755,58.71388555,46.15756198,71.77804844,29.3424323,73.82258028,41.42738676,57.85722788,39.37129621,54.83978924,57.66332076,57.81040791,64.71133413,49.0779226,58.76470505,53.88765434,64.44194928,64.65289785,56.55617656,49.52256471,57.97893164,59.86960154,42.15811977,64.54680492,56.34498495,39.81392538,47.66619325,49.23398455,61.33388948,59.91927008,71.87143167,65.08790021,55.73482398,62.63061237
0.995,68.71965041,71.99521331,67.5230271,63.12514588,68.55739482,54.49729829,80.86405331,43.28049274,72.85295466,51.49027618,61.78924422,44.44052829,54.71123547,52.88131027,66.65063174,63.89886603,67.84150312,69.0875598,46.67564885,46.08964936,63.47273815,73.50176186,73.02382196,49.53881679,67.93431393,60.78669585,51.15551104,65.5362597,67.50357376,62.65470927,53.61827347,71.17671004,71.25648952,62.42633204,56.80314634,67.5600189,70.86805344,51.83179727,64.34026716,70.59465577,59.5774595,60.56083489,65.01452057,56.60321672,51.74236877,40.47084066,72.27532909,60.65110682,72.94838104,54.30775078,50.50505505,60.28298996,76.1176737,42.43254288,52.59835904,51.16246148,59.88738346,65.97712168,39.06340399,75.96348846,55.30672558,47.47141002,70.64500889,58.07403408,47.94389911,56.21481553,55.22793559,49.33536071,56.22509009,72.82574168
0.996,63.31617496,66.5867269,61.40227442,63.57126561,67.06937417,58.2329845,63.73876363,43.84543414,63.79365508,57.44724785,52.4626757,38.40079195,48.43629283,28.99102139,59.41022238,49.70148723,68.33375779,57.10167937,23.65486712,63.06674082,71.33597891,58.58214339,59.43518654,65.78175407,65.68821355,62.77159288,71.50555554,61.54089929,73.21536601,71.93500467,46.86296079,69.18797809,48.30373673,43.85112777,51.86288038,60.72472675,62.14815447,48.52118524,55.03190454,65.2970651,48.09440478,52.95718922,44.73968247,53.55492529,41.36345448,52.36891673,70.67326371,66.22310098,58.29160439,72.45028131,38.22056057,64.45266062,44.12519662,59.46204514,52.46147549,53.87101945,57.94720485,68.96285655,49.10529871,85.4673008,68.68879836,58.24596414,76.93797246,50.72500631,52.17354464,48.7401537,58.83187528,54.57529347,40.20548874,75.19450861
0.997,63.79940134,75.35968165,49.95679269,59.9986408,73.03758174,40.78228434,68.34480153,53.67766593,66.87340086,66.92120317,65.15587091,52.53349868,55.57077968,52.23438099,70.64215623,68.71546611,60.30107277,76.19774815,55.67980179,62.00439323,67.28770733,67.39178203,65.07341461,58.06761915,72.93596285,70.51403504,69.46963772,77.94628635,65.32021757,69.35945888,48.59600791,65.92988765,54.11032595,54.5813962,50.34128556,61.79608726,69.69211811,63.9241313,58.49085228,70.94099273,49.51803003,77.06594442,45.25430099,65.88258651,62.04359045,53.16345405,73.00476848,41.71147622,61.69191201,61.19255551,62.30320709,76.26647948,54.83464092,58.0585122,48.17072993,49.69309668,60.03776004,50.70373859,51.36132052,69.2125073,64.89531844,52.63691671,54.38374991,53.55279884,68.5115667,58.03512971,59.7437925,60.36493041,66.2283119,67.35554772
0.998,60.4486126,56.62848761,55.0662288,65.24333711,75.75266211,53.28596151,73.68271039,44.1431344,59.34223999,61.01002841,60.66459449,32.31670499,74.09760878,51.34706009,64.54933798,65.65198448,53.87676036,63.36293559,36.45319806,62.689411,61.2299429,64.59967049,55.91881822,62.69016776,65.99589226,53.29188553,70.5050769,62.3395807,62.72856178,74.55687632,42.58286256,72.66473688,55.18707249,54.43183887,66.87481656,48.31400531,65.55340062,43.53613374,58.08483241,66.87743187,49.65796766,91.70687229,46.4569666,82.57156421,49.7523154,51.60543904,68.36330206,65.77930981,56.92485474,47.46913297,59.43211076,70.62655639,54.13308284,59.89685574,65.98716288,43.67665006,50.95903307,52.92460122,33.93691089,71.5602472,65.90011886,63.10786088,46.00606505,39.02552022,53.82705347,63.55510882,73.24983996,65.84550932,47.08037505,47.06433901
