Time,U1_X,U1_Y,U2_X,U2_Y,U3_X,U3_Y,U4_X,U4_Y,U5_X,U5_Y,U6_X,U6_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,e5_X,e5_Y,e6_X,e6_Y,e7_X,e7_Y,e8_X,e8_Y,e9_X,e9_Y,e10_X,e10_Y,e11_X,e11_Y,e12_X,e12_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y,m11_X,m11_Y,m12_X,m12_Y,m13_X,m13_Y,m14_X,m14_Y,m15_X,m15_Y,m16_X,m16_Y,m17_X,m17_Y,m18_X,m18_Y,m19_X,m19_Y,m20_X,m20_Y,m21_X,m21_Y,m22_X,m22_Y,m23_X,m23_Y,m24_X,m24_Y,m25_X,m25_Y,m26_X,m26_Y,m27_X,m27_Y,m28_X,m28_Y,m29_X,m29_Y,m30_X,m30_Y
0.969,619.5624182,-382.069524,-491.2582179,-548.3025005,-375.9303954,-130.2474334,459.5764512,651.7625147,-770.3362434,44.15743173,-240.5429438,127.5444955,683.6948754,-187.3257666,97.06876964,-126.7002824,31.62191444,-667.9947883,-275.7623592,-406.6963735,657.1782793,143.1172195,145.1881895,89.83286154,-263.6590136,605.4742989,-144.750812,62.31609578,199.871387,-662.9653405,-533.3432462,179.9928632,18.25934607,-663.9276714,-365.3251807,-537.4572079,-275.0146094,2.593878328,-401.1841592,-237.3089676,-23.16389769,693.0137138,518.7357547,-423.6778669,381.7230097,453.4886127,219.0418218,-340.8117582,30.23738676,720.887439,155.8384306,447.8502018,-619.6639172,105.6672482,-627.9579664,-372.5313073,-171.0285272,745.849699,-508.511444,473.6246139,206.8432556,73.07956058,646.9935254,-283.7677621,-591.2714697,115.3998134,243.7561035,394.6318059,-438.6498896,-78.74614789,-51.08152632,617.8405306,-8.63674571,-663.8101544,31.33526977,229.0952114,142.2588784,-277.7479971,703.1448452,376.9532477,254.7803078,-61.92248097,289.6659732,-642.9096861,-187.9396768,137.8630317,-649.329096,298.3958495,-28.95751977,340.6345045,200.2001466,-216.4804463,364.3071166,467.8591014,-374.8857713,508.1513435
0.97,619.5833649,-382.0480476,-491.2336778,-548.2852441,-375.9014583,-130.2553483,459.6059406,651.757003,-770.3269227,44.12891642,-240.5170513,127.5293437,683.6892931,-187.3340635,97.07792188,-126.7043118,31.62148308,-668.004779,-275.7576072,-406.6875747,657.1765957,143.1270768,145.1926429,89.82390791,-263.6494987,605.471222,-144.7581684,62.32286955,199.8752502,-662.9561168,-533.3493099,179.9849114,18.25771814,-663.9178048,-365.3199617,-537.4486778,-275.0136412,2.59362808,-401.1839954,-237.3079811,-23.16489699,693.0136764,518.7367222,-423.6781199,381.7236011,453.4894191,219.0417949,-340.8107586,30.23828961,720.8870091,155.8384237,447.8512018,-619.6645134,105.6680511,-627.958918,-372.5316147,-171.028482,745.8487,-508.5123546,473.6242005,206.8422742,73.07936828,646.9942103,-283.7670336,-591.2704725,115.3998881,243.7563781,394.6308443,-438.6493841,-78.74528508,-51.08209318,617.8397068,-8.637697813,-663.8098486,31.33612515,229.0946934,142.2579073,-277.7482357,703.1439094,376.9536001,254.7813074,-61.92245185,289.6666517,-642.9104207,-187.9397388,137.8640297,-649.3282495,298.3953171,-28.95690954,340.6352967,200.1992694,-216.4809264,364.3077197,467.8583038,-374.8867678,508.1512603
0.971,619.6043117,-382.0265712,-491.2091377,-548.2679877,-375.8725212,-130.2632633,459.6354299,651.7514914,-770.3176019,44.1004011,-240.4911587,127.514192,683.6837108,-187.3423604,97.08707412,-126.7083413,31.62105171,-668.0147697,-275.7528551,-406.678776,657.1749122,143.1369341,145.1970962,89.81495427,-263.6399839,605.4681451,-144.7655248,62.32964331,199.8791134,-662.9468932,-533.3553735,179.9769595,18.25609021,-663.9079382,-365.3147427,-537.4401478,-275.012673,2.593377832,-401.1838316,-237.3069946,-23.16589629,693.0136389,518.7376897,-423.6783729,381.7241924,453.4902255,219.041768,-340.809759,30.23919246,720.8865791,155.8384169,447.8522018,-619.6651095,105.6688539,-627.9598696,-372.531922,-171.0284368,745.847701,-508.5132652,473.6237871,206.8412929,73.07917597,646.9948953,-283.766305,-591.2694753,115.3999628,243.7566528,394.6298828,-438.6488785,-78.74442227,-51.08266004,617.838883,-8.638649915,-663.8095428,31.33698052,229.0941754,142.2569361,-277.7484743,703.1429735,376.9539526,254.782307,-61.92242274,289.6673303,-642.9111553,-187.9398008,137.8650278,-649.327403,298.3947847,-28.95629931,340.636089,200.1983922,-216.4814066,364.3083228,467.8575061,-374.8877643,508.1511772
0.972,619.6252584,-382.0050949,-491.1845976,-548.2507313,-375.8435842,-130.2711782,459.6649193,651.7459798,-770.3082811,44.07188579,-240.4652662,127.4990402,683.6781285,-187.3506572,97.09622637,-126.7123707,31.62062034,-668.0247604,-275.748103,-406.6699772,657.1732286,143.1467913,145.2015496,89.80600063,-263.630469,605.4650682,-144.7728811,62.33641707,199.8829767,-662.9376695,-533.3614372,179.9690077,18.25446229,-663.8980716,-365.3095237,-537.4316177,-275.0117048,2.593127585,-401.1836678,-237.3060082,-23.16689559,693.0136015,518.7386571,-423.6786259,381.7247838,453.4910319,219.0417411,-340.8087593,30.2400953,720.8861491,155.8384101,447.8532018,-619.6657057,105.6696568,-627.9608212,-372.5322294,-171.0283915,745.846702,-508.5141758,473.6233738,206.8403116,73.07898367,646.9955803,-283.7655764,-591.2684781,115.4000376,243.7569275,394.6289212,-438.648373,-78.74355946,-51.0832269,617.8380592,-8.639602018,-663.8092371,31.3378359,229.0936574,142.255965,-277.7487129,703.1420377,376.954305,254.7833065,-61.92239362,289.6680088,-642.9118898,-187.9398628,137.8660259,-649.3265565,298.3942523,-28.95568908,340.6368812,200.197515,-216.4818867,364.3089259,467.8567084,-374.8887609,508.151094
0.973,619.6462052,-381.9836185,-491.1600575,-548.2334749,-375.8146471,-130.2790932,459.6944086,651.7404681,-770.2989603,44.04337047,-240.4393736,127.4838885,683.6725462,-187.3589541,97.10537861,-126.7164002,31.62018898,-668.0347511,-275.743351,-406.6611785,657.171545,143.1566486,145.2060029,89.797047,-263.6209541,605.4619913,-144.7802375,62.34319083,199.8868399,-662.9284459,-533.3675009,179.9610558,18.25283436,-663.888205,-365.3043047,-537.4230876,-275.0107366,2.592877337,-401.183504,-237.3050217,-23.16789489,693.0135641,518.7396246,-423.6788789,381.7253752,453.4918383,219.0417142,-340.8077597,30.24099815,720.8857192,155.8384033,447.8542017,-619.6663019,105.6704596,-627.9617728,-372.5325368,-171.0283463,745.8457031,-508.5150863,473.6229604,206.8393302,73.07879137,646.9962653,-283.7648479,-591.2674809,115.4001123,243.7572021,394.6279597,-438.6478675,-78.74269665,-51.08379376,617.8372354,-8.64055412,-663.8089313,31.33869128,229.0931394,142.2549939,-277.7489515,703.1411018,376.9546574,254.7843061,-61.92236451,289.6686874,-642.9126244,-187.9399248,137.867024,-649.32571,298.3937199,-28.95507886,340.6376734,200.1966378,-216.4823668,364.309529,467.8559107,-374.8897574,508.1510109
0.974,619.6671519,-381.9621422,-491.1355174,-548.2162185,-375.78571,-130.2870081,459.723898,651.7349565,-770.2896396,44.01485516,-240.413481,127.4687367,683.666964,-187.367251,97.11453085,-126.7204296,31.61975761,-668.0447418,-275.7385989,-406.6523798,657.1698615,143.1665059,145.2104563,89.78809336,-263.6114393,605.4589144,-144.7875939,62.3499646,199.8907031,-662.9192223,-533.3735646,179.953104,18.25120644,-663.8783384,-365.2990857,-537.4145576,-275.0097685,2.592627089,-401.1833402,-237.3040352,-23.16889419,693.0135267,518.7405921,-423.6791319,381.7259665,453.4926447,219.0416873,-340.80676,30.241901,720.8852892,155.8383965,447.8552017,-619.6668981,105.6712624,-627.9627244,-372.5328441,-171.0283011,745.8447041,-508.5159969,473.6225471,206.8383489,73.07859907,646.9969502,-283.7641193,-591.2664837,115.400187,243.7574768,394.6269982,-438.647362,-78.74183384,-51.08436062,617.8364116,-8.641506223,-663.8086255,31.33954666,229.0926214,142.2540228,-277.7491901,703.140166,376.9550098,254.7853057,-61.9223354,289.6693659,-642.9133589,-187.9399867,137.8680221,-649.3248635,298.3931875,-28.95446863,340.6384656,200.1957606,-216.4828469,364.3101321,467.8551131,-374.890754,508.1509277
0.975,619.6880986,-381.9406658,-491.1109773,-548.1989621,-375.756773,-130.2949231,459.7533873,651.7294448,-770.2803188,43.98633984,-240.3875885,127.453585,683.6613817,-187.3755479,97.12368309,-126.7244591,31.61932625,-668.0547325,-275.7338469,-406.643581,657.1681779,143.1763631,145.2149096,89.77913972,-263.6019244,605.4558375,-144.7949502,62.35673836,199.8945663,-662.9099986,-533.3796282,179.9451521,18.24957851,-663.8684718,-365.2938667,-537.4060275,-275.0088003,2.592376841,-401.1831764,-237.3030487,-23.16989349,693.0134893,518.7415595,-423.6793849,381.7265579,453.4934511,219.0416604,-340.8057604,30.24280385,720.8848593,155.8383897,447.8562017,-619.6674943,105.6720653,-627.963676,-372.5331515,-171.0282559,745.8437051,-508.5169075,473.6221337,206.8373676,73.07840677,646.9976352,-283.7633907,-591.2654865,115.4002617,243.7577515,394.6260366,-438.6468564,-78.74097103,-51.08492748,617.8355877,-8.642458326,-663.8083197,31.34040203,229.0921034,142.2530517,-277.7494286,703.1392302,376.9553623,254.7863053,-61.92230628,289.6700445,-642.9140935,-187.9400487,137.8690201,-649.324017,298.3926551,-28.9538584,340.6392579,200.1948834,-216.4833271,364.3107351,467.8543154,-374.8917505,508.1508446
0.976,619.7090454,-381.9191894,-491.0864372,-548.1817058,-375.7278359,-130.302838,459.7828767,651.7239332,-770.270998,43.95782453,-240.3616959,127.4384333,683.6557994,-187.3838447,97.13283533,-126.7284886,31.61889488,-668.0647231,-275.7290948,-406.6347823,657.1664943,143.1862204,145.219363,89.77018609,-263.5924095,605.4527606,-144.8023066,62.36351212,199.8984296,-662.900775,-533.3856919,179.9372003,18.24795058,-663.8586052,-365.2886477,-537.3974974,-275.0078321,2.592126594,-401.1830126,-237.3020622,-23.17089279,693.0134518,518.742527,-423.6796379,381.7271493,453.4942575,219.0416335,-340.8047608,30.24370669,720.8844293,155.8383829,447.8572017,-619.6680905,105.6728681,-627.9646276,-372.5334589,-171.0282106,745.8427061,-508.517818,473.6217204,206.8363862,73.07821447,646.9983202,-283.7626622,-591.2644893,115.4003364,243.7580262,394.6250751,-438.6463509,-78.74010822,-51.08549434,617.8347639,-8.643410428,-663.8080139,31.34125741,229.0915854,142.2520805,-277.7496672,703.1382943,376.9557147,254.7873048,-61.92227717,289.670723,-642.914828,-187.9401107,137.8700182,-649.3231705,298.3921228,-28.95324817,340.6400501,200.1940062,-216.4838072,364.3113382,467.8535177,-374.892747,508.1507614
0.977,619.7299921,-381.8977131,-491.061897,-548.1644494,-375.6988989,-130.310753,459.812366,651.7184215,-770.2616772,43.92930921,-240.3358034,127.4232815,683.6502171,-187.3921416,97.14198757,-126.732518,31.61846351,-668.0747138,-275.7243427,-406.6259835,657.1648108,143.1960776,145.2238164,89.76123245,-263.5828947,605.4496837,-144.809663,62.37028589,199.9022928,-662.8915513,-533.3917556,179.9292485,18.24632266,-663.8487386,-365.2834287,-537.3889674,-275.0068639,2.591876346,-401.1828488,-237.3010757,-23.17189209,693.0134144,518.7434945,-423.6798909,381.7277406,453.4950639,219.0416066,-340.8037611,30.24460954,720.8839993,155.8383761,447.8582017,-619.6686867,105.673671,-627.9655791,-372.5337662,-171.0281654,745.8417072,-508.5187286,473.621307,206.8354049,73.07802217,646.9990052,-283.7619336,-591.2634921,115.4004111,243.7583008,394.6241135,-438.6458454,-78.73924541,-51.0860612,617.8339401,-8.644362531,-663.8077082,31.34211279,229.0910674,142.2511094,-277.7499058,703.1373585,376.9560671,254.7883044,-61.92224806,289.6714016,-642.9155626,-187.9401727,137.8710163,-649.322324,298.3915904,-28.95263795,340.6408423,200.193129,-216.4842873,364.3119413,467.85272,-374.8937436,508.1506782
0.978,619.7509389,-381.8762367,-491.0373569,-548.147193,-375.6699618,-130.3186679,459.8418554,651.7129099,-770.2523565,43.9007939,-240.3099108,127.4081298,683.6446348,-187.4004385,97.15113981,-126.7365475,31.61803215,-668.0847045,-275.7195907,-406.6171848,657.1631272,143.2059349,145.2282697,89.75227881,-263.5733798,605.4466068,-144.8170193,62.37705965,199.906156,-662.8823277,-533.3978193,179.9212966,18.24469473,-663.838872,-365.2782097,-537.3804373,-275.0058957,2.591626098,-401.182685,-237.3000892,-23.17289139,693.013377,518.7444619,-423.6801439,381.728332,453.4958703,219.0415797,-340.8027615,30.24551239,720.8835694,155.8383693,447.8592016,-619.6692829,105.6744738,-627.9665307,-372.5340736,-171.0281202,745.8407082,-508.5196392,473.6208937,206.8344236,73.07782987,646.9996902,-283.761205,-591.2624949,115.4004858,243.7585755,394.623152,-438.6453398,-78.7383826,-51.08662806,617.8331163,-8.645314633,-663.8074024,31.34296817,229.0905494,142.2501383,-277.7501444,703.1364226,376.9564196,254.789304,-61.92221894,289.6720801,-642.9162972,-187.9402346,137.8720144,-649.3214775,298.391058,-28.95202772,340.6416345,200.1922518,-216.4847674,364.3125444,467.8519223,-374.8947401,508.1505951
0.979,619.7718856,-381.8547604,-491.0128168,-548.1299366,-375.6410247,-130.3265829,459.8713447,651.7073983,-770.2430357,43.87227859,-240.2840182,127.392978,683.6390525,-187.4087354,97.16029205,-126.7405769,31.61760078,-668.0946952,-275.7148386,-406.608386,657.1614436,143.2157922,145.2327231,89.74332517,-263.5638649,605.4435299,-144.8243757,62.38383341,199.9100192,-662.8731041,-533.4038829,179.9133448,18.2430668,-663.8290054,-365.2729907,-537.3719072,-275.0049276,2.59137585,-401.1825212,-237.2991027,-23.17389069,693.0133396,518.7454294,-423.6803969,381.7289234,453.4966767,219.0415528,-340.8017618,30.24641524,720.8831394,155.8383625,447.8602016,-619.6698791,105.6752767,-627.9674823,-372.534381,-171.028075,745.8397092,-508.5205497,473.6204803,206.8334422,73.07763756,647.0003751,-283.7604765,-591.2614977,115.4005605,243.7588502,394.6221905,-438.6448343,-78.73751979,-51.08719492,617.8322925,-8.646266736,-663.8070966,31.34382354,229.0900314,142.2491672,-277.750383,703.1354868,376.956772,254.7903036,-61.92218983,289.6727587,-642.9170317,-187.9402966,137.8730124,-649.320631,298.3905256,-28.95141749,340.6424268,200.1913747,-216.4852476,364.3131475,467.8511247,-374.8957366,508.1505119
0.98,619.7928323,-381.833284,-490.9882767,-548.1126802,-375.6120877,-130.3344978,459.9008341,651.7018866,-770.2337149,43.84376327,-240.2581257,127.3778263,683.6334703,-187.4170322,97.16944429,-126.7446064,31.61716942,-668.1046859,-275.7100865,-406.5995873,657.1597601,143.2256494,145.2371764,89.73437154,-263.5543501,605.440453,-144.8317321,62.39060717,199.9138824,-662.8638804,-533.4099466,179.9053929,18.24143888,-663.8191388,-365.2677717,-537.3633772,-275.0039594,2.591125602,-401.1823573,-237.2981162,-23.17488999,693.0133022,518.7463969,-423.6806499,381.7295148,453.4974831,219.0415259,-340.8007622,30.24731808,720.8827095,155.8383556,447.8612016,-619.6704752,105.6760795,-627.9684339,-372.5346883,-171.0280297,745.8387102,-508.5214603,473.6200669,206.8324609,73.07744526,647.0010601,-283.7597479,-591.2605005,115.4006353,243.7591248,394.6212289,-438.6443288,-78.73665698,-51.08776178,617.8314687,-8.647218838,-663.8067908,31.34467892,229.0895134,142.2481961,-277.7506216,703.134551,376.9571244,254.7913031,-61.92216072,289.6734372,-642.9177663,-187.9403586,137.8740105,-649.3197845,298.3899932,-28.95080726,340.643219,200.1904975,-216.4857277,364.3137506,467.850327,-374.8967332,508.1504288
0.981,619.8137791,-381.8118077,-490.9637366,-548.0954238,-375.5831506,-130.3424128,459.9303234,651.696375,-770.2243941,43.81524796,-240.2322331,127.3626745,683.627888,-187.4253291,97.17859653,-126.7486358,31.61673805,-668.1146766,-275.7053345,-406.5907886,657.1580765,143.2355067,145.2416298,89.7254179,-263.5448352,605.4373761,-144.8390884,62.39738094,199.9177457,-662.8546568,-533.4160103,179.8974411,18.23981095,-663.8092722,-365.2625527,-537.3548471,-275.0029912,2.590875355,-401.1821935,-237.2971297,-23.17588928,693.0132647,518.7473643,-423.6809029,381.7301061,453.4982895,219.041499,-340.7997626,30.24822093,720.8822795,155.8383488,447.8622016,-619.6710714,105.6768824,-627.9693855,-372.5349957,-171.0279845,745.8377113,-508.5223709,473.6196536,206.8314795,73.07725296,647.0017451,-283.7590193,-591.2595033,115.40071,243.7593995,394.6202674,-438.6438233,-78.73579417,-51.08832864,617.8306449,-8.648170941,-663.8064851,31.3455343,229.0889954,142.2472249,-277.7508602,703.1336151,376.9574768,254.7923027,-61.9221316,289.6741157,-642.9185008,-187.9404206,137.8750086,-649.318938,298.3894608,-28.95019704,340.6440112,200.1896203,-216.4862078,364.3143537,467.8495293,-374.8977297,508.1503456
0.982,619.8347258,-381.7903313,-490.9391965,-548.0781674,-375.5542135,-130.3503277,459.9598128,651.6908633,-770.2150734,43.78673264,-240.2063406,127.3475228,683.6223057,-187.433626,97.18774877,-126.7526653,31.61630668,-668.1246673,-275.7005824,-406.5819898,657.1563929,143.2453639,145.2460831,89.71646426,-263.5353203,605.4342992,-144.8464448,62.4041547,199.9216089,-662.8454332,-533.422074,179.8894892,18.23818303,-663.7994056,-365.2573337,-537.346317,-275.002023,2.590625107,-401.1820297,-237.2961432,-23.17688858,693.0132273,518.7483318,-423.6811559,381.7306975,453.4990959,219.0414721,-340.7987629,30.24912378,720.8818495,155.838342,447.8632015,-619.6716676,105.6776852,-627.9703371,-372.5353031,-171.0279393,745.8367123,-508.5232815,473.6192402,206.8304982,73.07706066,647.0024301,-283.7582908,-591.2585061,115.4007847,243.7596742,394.6193059,-438.6433177,-78.73493136,-51.0888955,617.829821,-8.649123044,-663.8061793,31.34638968,229.0884774,142.2462538,-277.7510988,703.1326793,376.9578293,254.7933023,-61.92210249,289.6747943,-642.9192354,-187.9404826,137.8760067,-649.3180915,298.3889284,-28.94958681,340.6448034,200.1887431,-216.486688,364.3149567,467.8487316,-374.8987263,508.1502625
0.983,619.8556726,-381.7688549,-490.9146564,-548.060911,-375.5252765,-130.3582427,459.9893021,651.6853517,-770.2057526,43.75821733,-240.180448,127.3323711,683.6167234,-187.4419229,97.19690101,-126.7566947,31.61587532,-668.134658,-275.6958303,-406.5731911,657.1547094,143.2552212,145.2505365,89.70751063,-263.5258055,605.4312223,-144.8538012,62.41092846,199.9254721,-662.8362095,-533.4281376,179.8815374,18.2365551,-663.7895389,-365.2521147,-537.337787,-275.0010548,2.590374859,-401.1818659,-237.2951567,-23.17788788,693.0131899,518.7492993,-423.6814089,381.7312889,453.4999023,219.0414452,-340.7977633,30.25002663,720.8814196,155.8383352,447.8642015,-619.6722638,105.678488,-627.9712887,-372.5356104,-171.0278941,745.8357133,-508.524192,473.6188269,206.8295169,73.07686836,647.003115,-283.7575622,-591.2575089,115.4008594,243.7599489,394.6183443,-438.6428122,-78.73406855,-51.08946236,617.8289972,-8.650075146,-663.8058735,31.34724505,229.0879593,142.2452827,-277.7513374,703.1317434,376.9581817,254.7943019,-61.92207338,289.6754728,-642.91997,-187.9405445,137.8770048,-649.317245,298.388396,-28.94897658,340.6455957,200.1878659,-216.4871681,364.3155598,467.847934,-374.8997228,508.1501793
0.984,619.8766193,-381.7473786,-490.8901163,-548.0436547,-375.4963394,-130.3661576,460.0187915,651.67984,-770.1964318,43.72970201,-240.1545554,127.3172193,683.6111411,-187.4502197,97.20605325,-126.7607242,31.61544395,-668.1446487,-275.6910783,-406.5643923,657.1530258,143.2650785,145.2549899,89.69855699,-263.5162906,605.4281455,-144.8611575,62.41770223,199.9293353,-662.8269859,-533.4342013,179.8735855,18.23492717,-663.7796723,-365.2468957,-537.3292569,-275.0000866,2.590124611,-401.1817021,-237.2941702,-23.17888718,693.0131525,518.7502667,-423.6816619,381.7318802,453.5007087,219.0414183,-340.7967637,30.25092947,720.8809896,155.8383284,447.8652015,-619.67286,105.6792909,-627.9722403,-372.5359178,-171.0278488,745.8347143,-508.5251026,473.6184135,206.8285355,73.07667606,647.0038,-283.7568336,-591.2565117,115.4009341,243.7602235,394.6173828,-438.6423067,-78.73320574,-51.09002922,617.8281734,-8.651027249,-663.8055677,31.34810043,229.0874413,142.2443116,-277.7515759,703.1308076,376.9585341,254.7953014,-61.92204426,289.6761514,-642.9207045,-187.9406065,137.8780028,-649.3163985,298.3878637,-28.94836635,340.6463879,200.1869887,-216.4876482,364.3161629,467.8471363,-374.9007193,508.1500962
0.985,619.8975661,-381.7259022,-490.8655761,-548.0263983,-375.4674024,-130.3740726,460.0482808,651.6743284,-770.187111,43.7011867,-240.1286629,127.3020676,683.6055589,-187.4585166,97.2152055,-126.7647536,31.61501259,-668.1546394,-275.6863262,-406.5555936,657.1513423,143.2749357,145.2594432,89.68960335,-263.5067757,605.4250686,-144.8685139,62.42447599,199.9331986,-662.8177622,-533.440265,179.8656337,18.23329925,-663.7698057,-365.2416767,-537.3207268,-274.9991185,2.589874364,-401.1815383,-237.2931837,-23.17988648,693.0131151,518.7512342,-423.6819149,381.7324716,453.5015151,219.0413914,-340.795764,30.25183232,720.8805596,155.8383216,447.8662015,-619.6734562,105.6800937,-627.9731919,-372.5362252,-171.0278036,745.8337153,-508.5260132,473.6180002,206.8275542,73.07648376,647.004485,-283.7561051,-591.2555145,115.4010088,243.7604982,394.6164212,-438.6418011,-78.73234293,-51.09059608,617.8273496,-8.651979351,-663.8052619,31.34895581,229.0869233,142.2433405,-277.7518145,703.1298718,376.9588865,254.796301,-61.92201515,289.6768299,-642.9214391,-187.9406685,137.8790009,-649.315552,298.3873313,-28.94775612,340.6471801,200.1861115,-216.4881283,364.316766,467.8463386,-374.9017159,508.150013
